ID,Target,Age,RFM,LifetimeDonation,Degrees,YearsSinceGrad,Male,Alum,InclinationScore,EventsAttended
1841,0,57,9,1000,1,3,1,0,3,0
1842,0,26,0,0,2,3,1,1,3,0
1843,0,25,0,0,2,3,0,1,3,0
1844,0,25,0,0,1,3,0,1,3,0
1845,0,28,0,0,2,3,1,1,3,0
1846,0,25,0,0,1,3,1,1,3,0
1847,0,23,0,0,1,3,0,1,3,0
1848,1,38,0,0,1,2,1,1,3,0
1849,1,31,0,0,2,2,0,1,3,0
1850,1,33,0,0,3,2,0,1,3,0
1851,0,33,0,0,3,2,0,1,3,0
1852,0,25,0,0,1,2,1,1,3,0
1853,0,28,0,0,1,2,1,1,3,0
1854,0,33,0,0,2,2,1,1,3,0
1855,0,27,0,0,1,2,0,1,3,0
1856,0,26,0,0,1,2,1,1,3,0
1857,0,26,0,0,1,2,1,1,3,0
1858,0,27,0,0,2,2,0,1,3,0
1859,0,26,0,0,2,2,0,1,3,0
1860,0,23,0,0,1,2,1,1,3,0
1861,0,25,0,0,1,2,1,1,3,0
1862,0,31,0,0,1,2,1,1,3,0
1863,0,32,0,30,2,2,0,1,3,0
1864,0,25,0,0,1,2,1,1,3,0
1865,0,34,0,0,3,2,1,1,3,0
1866,0,28,0,0,1,2,0,1,3,0
1867,0,28,0,0,1,2,0,1,3,0
1868,0,34,0,0,2,2,0,1,3,0
1869,0,26,0,0,1,2,0,1,3,0
1870,0,31,0,0,2,2,1,1,3,0
1871,0,30,0,0,1,2,0,1,3,0
1872,0,28,0,0,1,2,0,1,3,0
1873,0,28,0,0,2,2,0,1,3,0
1874,0,34,0,50,2,2,0,1,3,0
1875,0,27,0,0,2,2,0,1,3,0
1876,0,31,0,0,1,2,1,1,3,0
1877,0,27,0,0,1,2,1,1,3,0
1878,0,31,0,0,2,2,1,1,3,0
1879,0,28,0,0,2,2,0,1,3,0
1880,0,25,0,0,1,2,1,1,3,0
1881,0,24,0,0,1,2,1,1,3,0
1882,0,47,0,0,2,2,0,1,3,0
1883,0,26,0,0,1,2,0,1,3,0
1884,0,29,0,0,1,2,1,1,3,0
1885,0,32,0,0,2,2,1,1,3,0
1886,0,25,0,0,1,2,1,1,3,0
1887,0,30,0,0,2,2,1,1,3,0
1888,0,36,0,80,2,2,0,1,3,0
1889,0,25,0,0,1,2,0,1,3,0
1890,0,26,0,0,2,2,1,1,3,0
1891,0,30,0,0,2,2,0,1,3,0
1892,0,26,0,0,1,2,0,1,3,0
1893,0,26,0,0,2,2,0,1,3,0
1894,0,24,0,0,1,2,1,1,3,0
1895,0,25,0,0,2,2,0,1,3,0
1896,0,26,0,0,1,2,1,1,3,0
1897,0,26,0,0,2,2,0,1,3,0
1898,0,27,0,0,1,2,1,1,3,0
1899,0,36,0,0,2,2,1,1,3,0
1900,0,32,0,0,2,2,0,1,3,0
1901,0,30,0,0,1,2,0,1,3,0
1902,0,26,0,0,1,2,1,1,3,0
1903,0,35,0,0,3,2,1,1,3,0
1904,0,28,0,0,2,2,1,1,3,0
1905,0,40,0,0,2,2,1,1,3,0
1906,0,25,0,0,1,2,0,1,3,0
1907,0,27,0,0,1,2,1,1,3,0
1908,0,27,0,0,2,2,0,1,3,0
1909,0,28,0,0,2,2,1,1,3,0
1910,0,26,0,0,1,2,0,1,3,0
1911,0,31,0,0,3,2,0,1,3,0
1912,0,27,0,0,2,2,1,1,3,0
1913,0,28,0,0,1,2,1,1,3,0
1914,0,28,0,0,2,2,1,1,3,0
1915,0,26,0,0,2,2,0,1,3,0
1916,0,27,0,0,2,2,0,1,3,0
1917,0,28,0,0,2,2,0,1,3,0
1918,0,31,0,25,1,2,1,1,3,0
1919,0,25,0,0,1,2,1,1,3,0
1920,0,25,0,0,2,2,0,1,3,0
1921,0,33,0,0,3,2,1,1,3,0
1922,0,36,0,0,2,2,1,1,3,0
1923,0,30,0,0,1,2,0,1,3,0
1924,0,25,0,0,1,2,1,1,3,0
1925,0,26,0,0,2,2,0,1,3,0
1926,0,35,0,0,2,2,0,1,3,0
1927,0,29,0,0,3,2,1,1,3,0
1928,0,39,0,0,3,2,0,1,3,0
1929,0,26,0,0,2,2,0,1,3,0
1930,0,26,0,0,1,2,0,1,3,0
1931,0,30,0,20,2,2,0,1,3,0
1932,0,27,0,0,1,2,0,1,3,0
1933,0,28,0,0,1,2,1,1,3,0
1934,0,27,0,0,2,2,1,1,3,0
1935,0,26,0,0,2,2,1,1,3,0
1936,0,25,0,0,1,2,1,1,3,0
1937,0,27,0,0,2,2,0,1,3,0
1938,0,25,0,0,1,2,0,1,3,0
1939,0,27,0,0,2,2,1,1,3,0
1940,0,26,0,0,1,2,1,1,3,0
1941,0,26,0,0,1,2,0,1,3,0
1942,0,25,0,0,1,2,0,1,3,0
1943,0,27,0,0,1,2,1,1,3,0
1944,0,24,0,0,2,2,1,1,3,0
1945,0,25,0,0,1,2,1,1,3,0
1946,0,42,0,0,2,2,1,1,3,0
1947,0,30,0,0,2,2,0,1,3,0
1948,0,31,0,0,3,2,1,1,3,0
1949,0,26,0,0,2,2,0,1,3,0
1950,0,27,0,0,2,2,0,1,3,0
1951,0,25,0,0,1,2,1,1,3,0
1952,0,32,0,0,3,2,1,1,3,0
1953,0,26,0,0,1,2,0,1,3,0
1954,0,29,0,0,2,2,0,1,3,0
1955,0,30,0,0,2,2,1,1,3,0
1956,0,25,0,0,3,2,0,1,3,0
1957,0,27,0,0,1,2,0,1,3,0
1958,0,30,0,0,1,2,1,1,3,0
1959,0,25,0,0,1,2,0,1,3,0
1960,0,30,0,0,2,2,1,1,3,0
1961,0,24,0,0,1,2,0,1,3,0
1962,0,27,0,0,2,2,1,1,3,0
1963,0,26,0,0,2,2,1,1,3,0
1964,0,27,0,0,1,2,1,1,3,0
1965,0,25,0,0,2,2,0,1,3,0
1966,0,31,0,0,2,2,0,1,3,0
1967,0,24,0,30,2,2,0,1,3,0
1968,0,24,0,0,1,2,0,1,3,0
1969,0,25,0,0,1,2,0,1,3,0
1970,0,25,0,0,1,2,0,1,3,0
1971,0,28,0,0,2,2,0,1,3,0
1972,0,41,0,0,2,2,0,1,3,0
1973,0,28,0,0,1,2,1,1,3,0
1974,0,24,0,0,1,2,0,1,3,0
1975,0,27,0,0,1,2,1,1,3,0
1976,0,28,0,0,2,2,1,1,3,0
1977,0,27,0,0,1,2,1,1,3,0
1978,0,26,0,0,1,2,0,1,3,0
1979,0,26,0,0,1,2,1,1,3,0
1980,0,26,0,0,1,2,0,1,3,0
1981,0,26,0,0,2,2,0,1,3,0
1982,0,34,0,0,2,2,0,1,3,0
1983,0,47,0,0,4,2,1,1,3,0
1984,0,27,0,0,1,2,1,1,3,0
1985,0,30,0,0,1,2,1,1,3,0
1986,0,28,0,0,2,2,1,1,3,0
1987,0,36,0,0,2,2,1,1,3,0
1988,0,53,0,0,2,2,0,1,3,0
1989,0,23,0,400,1,2,0,1,3,0
1990,0,34,0,0,4,2,0,1,3,0
1991,0,42,0,65,2,2,0,1,3,0
1992,0,33,0,0,3,2,1,1,3,0
1993,0,31,0,0,2,2,1,1,3,0
1994,0,27,0,0,3,2,0,1,3,0
1995,0,27,0,0,1,2,0,1,3,0
1996,0,28,0,0,1,2,1,1,3,0
1997,0,23,0,0,1,2,0,1,3,0
1998,0,27,0,0,1,2,0,1,3,0
1999,0,26,0,0,2,2,1,1,3,0
2000,0,26,0,0,1,2,1,1,3,0
2001,0,30,0,0,2,2,1,1,3,0
2002,0,29,0,0,2,2,0,1,3,0
2003,0,25,0,0,1,2,1,1,3,0
2004,0,29,0,0,2,2,1,1,3,0
2005,0,28,0,0,2,2,1,1,3,0
2006,0,28,0,0,3,2,0,1,3,0
2007,0,25,0,275,1,2,1,1,3,0
2008,0,29,0,25,1,2,0,1,3,0
2009,0,31,0,0,2,2,0,1,3,0
2010,0,23,0,0,1,2,1,1,3,0
2011,0,26,0,0,2,2,0,1,3,0
2012,0,32,0,0,2,2,1,1,3,0
2013,0,28,0,0,2,2,0,1,3,0
2014,0,30,0,0,2,2,1,1,3,0
2015,0,27,0,0,2,2,0,1,3,0
2016,0,43,0,0,2,2,1,1,3,0
2017,0,26,0,0,2,2,1,1,3,0
2018,0,32,0,0,2,2,1,1,3,0
2019,0,25,0,0,1,2,0,1,3,0
2020,0,25,0,0,1,2,1,1,3,0
2021,0,29,0,0,2,2,0,1,3,0
2022,0,27,0,0,2,2,0,1,3,0
2023,0,27,0,0,2,2,1,1,3,0
2024,0,24,7,15,1,2,0,1,3,0
2025,0,27,0,0,2,2,1,1,3,0
2026,0,30,0,0,3,2,0,1,3,0
2027,0,28,0,0,2,2,1,1,3,0
2028,0,65,0,25,1,2,1,1,3,0
2029,0,24,0,0,1,2,0,1,3,0
2030,0,26,0,0,1,2,1,1,3,0
2031,0,44,0,0,2,2,0,1,3,0
2032,0,25,0,0,1,2,1,1,3,0
2033,0,25,0,0,1,2,0,1,3,0
2034,0,26,0,0,2,2,0,1,3,0
2035,0,31,0,0,3,2,1,1,3,0
2036,0,26,0,0,2,2,0,1,3,0
2037,0,37,0,80,2,2,0,1,3,0
2038,0,24,0,0,1,2,0,1,3,0
2039,0,26,0,0,1,2,1,1,3,0
2040,0,26,0,0,2,2,0,1,3,0
2041,0,27,0,0,1,2,0,1,3,0
2042,0,29,0,0,1,2,1,1,3,0
2043,0,35,0,0,2,2,1,1,3,0
2044,0,30,0,0,2,2,1,1,3,0
2045,0,32,0,0,2,2,1,1,3,0
2046,0,30,0,0,1,2,1,1,3,0
2047,0,27,0,0,1,2,1,1,3,0
2048,0,25,0,0,1,2,1,1,3,0
2049,0,26,0,0,2,2,1,1,3,0
2050,0,25,0,0,1,2,1,1,3,0
2051,0,50,0,210,3,2,1,1,3,0
2052,0,25,0,0,2,2,0,1,3,0
2053,0,32,0,0,2,2,1,1,3,0
2054,0,24,0,0,1,2,1,1,3,0
2055,0,25,0,0,1,2,0,1,3,0
2056,0,37,0,0,2,2,0,1,3,0
2057,0,26,0,0,2,2,0,1,3,0
2058,0,28,0,0,2,2,0,1,3,0
2059,0,27,0,0,2,2,0,1,3,0
2060,0,28,0,0,2,2,0,1,3,0
2061,0,26,0,0,1,2,1,1,3,0
2062,0,26,0,0,1,2,0,1,3,0
2063,0,28,0,0,2,2,0,1,3,0
2064,0,25,0,0,2,2,1,1,3,0
2065,0,27,0,0,2,2,0,1,3,0
2066,0,25,0,0,2,2,0,1,3,0
2067,0,26,0,0,2,2,0,1,3,0
2068,0,25,0,0,1,2,1,1,3,0
2069,0,25,0,0,1,2,0,1,3,0
2070,0,27,0,0,1,2,0,1,3,0
2071,0,27,0,0,2,2,0,1,3,0
2072,0,25,0,40,1,2,1,1,3,0
2073,0,27,0,0,2,2,1,1,3,0
2074,0,28,0,0,2,2,0,1,3,0
2075,0,26,0,0,1,2,0,1,3,0
2076,0,33,0,0,2,2,1,1,3,0
2077,0,35,0,0,3,2,1,1,3,0
2078,0,24,0,0,2,2,0,1,3,0
2079,0,29,0,0,2,2,1,1,3,0
2080,0,25,0,0,2,2,0,1,3,0
2081,0,28,0,0,2,2,1,1,3,0
2082,0,28,0,0,1,2,0,1,3,0
2083,0,23,0,0,1,2,1,0,3,0
2084,0,23,0,100,1,2,1,1,3,0
2085,0,32,0,0,3,2,1,1,3,0
2086,0,25,0,0,1,2,0,1,3,0
2087,0,25,0,0,1,2,0,1,3,0
2088,0,28,0,0,2,2,0,1,3,0
2089,0,32,9,1700,3,2,0,1,3,0
2090,0,27,0,0,1,2,1,1,3,0
2091,0,25,0,0,1,2,0,1,3,0
2092,0,25,0,0,1,2,1,1,3,0
2093,0,23,0,280,1,2,1,1,3,0
2094,0,32,0,200,2,2,1,1,3,0
2095,0,27,0,0,1,2,0,1,3,0
2096,0,26,0,0,2,2,0,1,3,0
2097,0,29,0,0,3,2,0,1,3,0
2098,0,25,0,0,1,2,1,1,3,0
2099,0,26,0,0,1,2,0,1,3,0
2100,0,28,0,0,1,2,1,1,3,0
2101,0,30,0,0,2,2,0,1,3,0
2102,0,27,0,0,1,2,0,1,3,0
2103,0,26,0,0,1,2,1,1,3,0
2104,0,31,0,0,2,2,1,1,3,0
2105,0,30,0,0,1,2,1,1,3,0
2106,0,27,0,0,2,2,1,1,3,0
2107,0,28,0,0,2,2,1,1,3,0
2108,0,28,0,0,3,2,1,1,3,0
2109,0,25,0,0,1,2,1,1,3,0
2110,0,28,0,0,1,2,0,1,3,0
2111,0,46,0,0,3,2,0,1,3,0
2112,0,25,0,0,1,2,1,1,3,0
2113,0,54,0,0,2,2,0,1,3,0
2114,0,24,0,100,1,2,0,1,3,0
2115,0,27,0,0,1,2,1,1,3,0
2116,0,27,0,0,1,2,0,1,3,0
2117,0,29,0,0,2,2,0,1,3,0
2118,0,28,0,0,1,2,0,1,3,0
2119,0,25,0,0,2,2,0,1,3,0
2120,0,36,0,0,2,2,1,1,3,0
2121,0,25,0,0,1,2,0,1,3,0
2122,0,27,0,0,2,2,0,1,3,0
2123,0,26,0,0,1,2,1,1,3,0
2124,0,30,0,0,2,2,0,1,3,0
2125,0,25,0,0,1,2,0,1,3,0
2126,0,27,0,0,2,2,1,1,3,0
2127,0,25,0,0,2,2,0,1,3,0
2128,0,27,0,0,2,2,0,1,3,0
2129,0,29,0,0,1,2,1,1,3,0
2130,0,27,0,0,2,2,1,1,3,0
2131,0,42,0,0,3,2,1,1,3,0
2132,0,26,0,0,1,2,0,1,3,0
2133,0,27,0,0,2,2,1,1,3,0
2134,0,38,0,0,1,2,0,1,3,0
2135,0,26,0,0,2,2,0,1,3,0
2136,0,28,0,0,2,2,1,1,3,0
2137,0,25,0,0,1,2,1,1,3,0
2138,0,36,0,0,1,2,0,1,3,0
2139,0,26,0,0,3,2,0,1,3,0
2140,0,29,7,10,1,2,1,1,3,0
2141,0,26,0,0,1,2,0,1,3,0
2142,0,26,0,0,1,2,1,1,3,0
2143,0,35,0,0,2,2,0,1,3,0
2144,0,25,0,0,2,2,0,1,3,0
2145,0,29,0,0,2,2,0,1,3,0
2146,0,26,0,0,2,2,0,1,3,0
2147,0,27,0,0,2,2,1,1,3,0
2148,0,26,0,0,1,2,1,1,3,0
2149,0,23,0,0,1,2,0,0,3,0
2150,0,30,0,0,2,2,1,1,3,0
2151,0,25,0,50,2,2,1,1,3,0
2152,0,26,0,0,1,2,0,1,3,0
2153,0,25,0,0,1,2,1,1,3,0
2154,0,25,0,0,1,2,1,1,3,0
2155,0,23,0,20,1,2,0,1,3,0
2156,0,26,0,0,1,2,1,1,3,0
2157,0,26,0,0,2,2,0,1,3,0
2158,0,28,0,0,2,2,1,1,3,0
2159,0,25,0,0,2,2,1,1,3,0
2160,0,28,0,0,1,2,0,1,3,0
2161,0,28,0,0,2,2,1,1,3,0
2162,0,27,0,0,1,2,1,1,3,0
2163,0,56,0,0,1,2,0,1,3,0
2164,0,25,0,0,2,2,0,1,3,0
2165,0,37,0,0,1,2,1,1,3,0
2166,0,42,0,0,2,2,0,1,3,0
2167,0,28,0,0,1,2,1,1,3,0
2168,1,33,0,0,2,1,1,1,3,0
2169,1,37,0,0,2,1,0,1,3,0
2170,1,30,0,0,2,1,0,1,3,0
2171,1,38,0,20,3,1,1,1,3,0
2172,1,26,0,0,1,1,0,1,3,0
2173,1,31,0,0,2,1,1,1,3,0
2174,1,31,0,0,2,1,1,1,3,0
2175,1,29,0,0,2,1,0,1,3,0
2176,1,27,0,0,1,1,0,1,3,0
2177,1,34,0,0,2,1,0,1,3,0
2178,1,45,0,0,2,1,1,1,3,0
2179,1,31,0,0,2,1,0,1,3,0
2180,1,24,0,0,1,1,0,1,3,0
2181,1,45,0,0,2,1,0,1,3,0
2182,1,30,0,0,2,1,1,1,3,0
2183,1,35,0,0,3,1,0,1,3,0
2184,1,46,0,0,2,1,0,1,3,0
2185,1,40,0,0,2,0,0,1,3,0
2186,1,27,0,0,1,0,0,1,3,0
2187,1,36,0,0,2,0,0,1,3,0
2188,1,26,0,0,1,0,0,1,3,0
2189,1,32,0,0,2,0,0,1,3,0
2190,1,36,0,20,2,0,0,1,3,0
2191,1,26,0,0,1,0,0,1,3,0
2192,1,32,0,0,3,3,0,1,2,0
2193,0,28,0,0,2,3,0,1,2,0
2194,0,27,0,0,4,3,0,1,2,0
2195,0,23,0,0,1,3,1,1,2,0
2196,0,52,0,0,2,3,0,1,2,0
2197,0,22,0,0,1,3,0,1,2,0
2198,0,30,0,0,2,3,1,1,2,0
2199,0,25,0,0,2,3,0,1,2,0
2200,0,30,0,0,2,3,0,1,2,0
2201,0,21,0,0,1,3,0,1,2,0
2202,0,24,0,0,2,3,0,1,2,0
2203,0,22,0,0,1,3,1,1,2,0
2204,0,32,0,0,2,3,0,1,2,0
2205,0,23,0,0,1,3,1,1,2,0
2206,0,24,0,0,2,3,0,1,2,0
2207,0,46,0,0,1,3,1,1,2,0
2208,0,22,0,0,1,3,0,1,2,0
2209,0,26,0,0,2,3,0,1,2,0
2210,0,30,0,0,1,3,1,1,2,0
2211,0,23,0,0,1,3,1,1,2,0
2212,0,23,0,0,1,3,0,1,2,0
2213,0,29,0,0,1,3,1,1,2,0
2214,0,28,0,0,2,3,1,1,2,0
2215,0,26,0,0,2,3,0,1,2,0
2216,0,33,0,0,2,3,1,1,2,0
2217,0,29,0,0,2,3,1,1,2,0
2218,0,25,0,0,2,3,1,1,2,0
2219,0,23,0,0,1,3,0,1,2,0
2220,0,28,0,0,2,3,1,1,2,0
2221,0,27,0,0,1,3,0,1,2,0
2222,0,22,0,0,1,3,0,1,2,0
2223,0,23,7,5,1,3,1,1,2,0
2224,0,26,0,0,2,3,0,1,2,0
2225,0,39,0,0,1,3,0,1,2,0
2226,0,30,0,0,2,3,1,1,2,0
2227,0,44,3,100,3,3,0,1,2,0
2228,0,32,0,0,2,3,0,1,2,0
2229,0,26,0,0,2,3,1,1,2,0
2230,0,37,0,0,3,3,0,1,2,0
2231,0,37,0,0,1,3,0,1,2,0
2232,0,25,0,0,2,3,1,1,2,0
2233,0,30,0,0,2,3,0,1,2,0
2234,0,24,0,0,2,3,0,1,2,0
2235,0,35,0,0,1,3,0,1,2,0
2236,0,26,0,0,2,3,1,1,2,0
2237,0,32,0,0,3,3,0,1,2,0
2238,0,28,0,0,2,3,0,1,2,0
2239,0,22,0,0,1,3,0,1,2,0
2240,0,25,0,0,2,3,0,1,2,0
2241,0,23,0,0,1,3,1,1,2,0
2242,0,28,0,0,2,3,1,1,2,0
2243,0,24,0,0,2,3,0,1,2,0
2244,0,43,0,0,2,3,0,1,2,0
2245,0,23,0,0,1,3,0,1,2,0
2246,0,29,0,0,1,3,1,1,2,0
2247,0,25,0,0,2,3,0,1,2,0
2248,0,31,0,0,2,3,1,1,2,0
2249,0,22,0,0,1,3,1,1,2,0
2250,0,29,0,0,1,3,1,1,2,0
2251,0,31,0,0,2,3,0,1,2,0
2252,0,28,0,0,2,3,1,1,2,0
2253,0,42,0,0,1,3,0,1,2,0
2254,0,23,0,0,2,3,0,1,2,0
2255,0,24,5,100,2,3,0,1,2,0
2256,0,26,0,0,2,3,1,1,2,0
2257,0,40,0,0,2,3,1,1,2,0
2258,0,26,0,0,2,3,1,1,2,0
2259,0,23,7,10,1,3,1,1,2,0
2260,0,27,0,0,2,3,1,1,2,0
2261,0,38,0,0,1,3,1,1,2,0
2262,0,26,0,0,2,3,0,1,2,0
2263,0,28,0,0,2,3,0,1,2,0
2264,0,38,0,0,3,3,1,1,2,0
2265,0,27,0,0,2,3,1,1,2,0
2266,0,23,0,0,1,3,1,1,2,0
2267,0,38,0,0,1,3,1,1,2,0
2268,0,41,0,0,1,3,1,1,2,0
2269,0,44,0,0,2,3,1,1,2,0
2270,0,33,0,0,3,3,0,1,2,0
2271,0,25,0,0,2,3,0,1,2,0
2272,0,30,0,0,2,3,0,1,2,0
2273,0,24,7,50,2,3,0,1,2,0
2274,0,39,0,0,2,3,0,1,2,0
2275,0,36,0,0,1,3,0,1,2,0
2276,0,30,0,0,2,3,1,1,2,0
2277,0,27,0,0,2,3,1,1,2,0
2278,0,27,0,0,2,3,0,1,2,0
2279,0,23,0,0,1,3,1,1,2,0
2280,0,25,0,0,2,3,0,1,2,0
2281,0,33,0,0,1,3,1,1,2,0
2282,0,23,0,0,2,3,0,1,2,0
2283,0,30,0,0,2,3,0,1,2,0
2284,0,35,0,0,2,3,0,1,2,0
2285,0,25,0,0,2,3,0,1,2,0
2286,0,27,0,0,2,3,0,1,2,0
2287,0,34,0,0,3,3,0,1,2,0
2288,0,23,0,0,1,3,1,1,2,0
2289,0,30,0,0,2,3,1,1,2,0
2290,0,21,0,0,1,3,1,1,2,0
2291,0,28,0,0,2,3,0,1,2,0
2292,0,32,0,0,2,3,1,1,2,0
2293,0,37,0,0,2,3,0,1,2,0
2294,0,34,0,0,2,3,0,1,2,0
2295,0,23,0,0,1,3,0,1,2,0
2296,0,25,0,0,2,3,0,1,2,0
2297,0,37,0,0,2,3,0,1,2,0
2298,0,29,0,0,2,3,0,1,2,0
2299,0,21,0,0,1,3,0,1,2,0
2300,0,28,0,0,1,3,0,1,2,0
2301,0,23,0,0,1,3,1,1,2,0
2302,0,26,0,0,2,3,1,1,2,0
2303,0,26,0,0,2,3,0,1,2,0
2304,0,22,0,0,1,3,1,1,2,0
2305,0,32,0,0,2,3,0,1,2,0
2306,0,37,0,0,1,3,0,1,2,0
2307,0,21,0,0,1,3,0,1,2,0
2308,0,40,0,0,2,3,0,1,2,0
2309,0,28,0,0,2,3,1,1,2,0
2310,0,26,0,0,2,3,0,1,2,0
2311,0,41,0,0,3,3,0,1,2,0
2312,0,25,0,0,2,3,0,1,2,0
2313,0,24,0,0,2,3,1,1,2,0
2314,0,26,0,0,2,3,0,1,2,0
2315,0,31,0,0,1,3,0,1,2,0
2316,0,25,0,0,2,3,1,1,2,0
2317,0,27,0,0,2,3,0,1,2,0
2318,0,22,0,0,1,3,1,1,2,0
2319,0,27,0,0,1,3,0,1,2,0
2320,0,39,0,0,1,3,0,1,2,0
2321,0,23,0,0,1,3,1,1,2,0
2322,0,29,0,0,1,3,1,1,2,0
2323,0,31,0,0,1,3,1,1,2,0
2324,0,34,0,0,2,3,0,1,2,0
2325,0,29,0,0,2,3,0,1,2,0
2326,0,23,0,0,2,3,1,1,2,0
2327,0,30,0,0,2,3,1,1,2,0
2328,0,27,0,0,2,3,1,1,2,0
2329,0,28,0,0,2,3,0,1,2,0
2330,0,25,0,0,2,3,1,1,2,0
2331,0,26,0,0,2,3,0,1,2,0
2332,0,30,0,0,1,3,0,1,2,0
2333,0,30,0,0,2,3,0,1,2,0
2334,0,39,0,0,1,3,1,1,2,0
2335,0,37,0,0,2,3,1,1,2,0
2336,0,27,0,0,2,3,1,1,2,0
2337,0,27,0,30,1,3,1,1,2,0
2338,0,25,0,0,1,3,1,1,2,0
2339,0,25,0,0,2,3,0,1,2,0
2340,0,33,0,0,1,3,0,1,2,0
2341,0,22,0,0,1,3,0,1,2,0
2342,0,30,0,0,1,3,1,1,2,0
2343,0,29,0,0,1,3,0,1,2,0
2344,0,22,0,0,1,3,1,1,2,0
2345,0,25,0,0,2,3,0,1,2,0
2346,0,27,0,0,2,3,1,1,2,0
2347,0,25,0,0,2,3,1,1,2,0
2348,0,42,0,0,2,3,1,1,2,0
2349,0,32,0,0,2,3,1,1,2,0
2350,0,24,0,0,2,3,1,1,2,0
2351,0,25,0,0,2,3,1,1,2,0
2352,0,36,0,0,3,3,0,1,2,0
2353,0,33,0,0,2,3,1,1,2,0
2354,0,32,0,0,2,3,1,1,2,0
2355,0,23,0,0,1,3,1,1,2,0
2356,0,47,0,0,2,3,0,1,2,0
2357,0,24,0,0,1,3,0,1,2,0
2358,0,31,0,0,2,3,0,1,2,0
2359,0,31,0,0,3,3,0,1,2,0
2360,0,33,0,0,1,3,1,1,2,0
2361,0,43,3,20,3,3,0,1,2,0
2362,0,27,0,0,1,3,0,1,2,0
2363,0,25,0,0,1,3,1,1,2,0
2364,0,37,0,0,2,3,0,1,2,0
2365,0,28,0,0,2,3,1,1,2,0
2366,0,27,0,0,2,3,0,1,2,0
2367,0,36,0,0,2,3,0,1,2,0
2368,0,23,0,0,1,3,1,1,2,0
2369,0,24,0,0,1,3,1,1,2,0
2370,0,24,0,0,2,3,0,1,2,0
2371,0,43,0,0,1,3,0,1,2,0
2372,0,25,0,0,2,3,0,1,2,0
2373,0,25,0,0,1,3,0,1,2,0
2374,0,23,0,0,1,3,0,1,2,0
2375,0,26,0,0,2,3,1,1,2,0
2376,0,26,8,164.25,2,3,1,1,2,0
2377,0,24,0,0,2,3,0,1,2,0
2378,0,26,0,0,2,3,1,1,2,0
2379,0,30,0,0,2,3,0,1,2,0
2380,0,24,0,0,1,3,1,1,2,0
2381,0,46,0,0,3,3,0,1,2,0
2382,0,30,0,0,1,3,1,1,2,0
2383,0,27,0,0,2,3,0,1,2,0
2384,0,29,0,0,2,3,1,1,2,0
2385,0,36,0,0,1,3,1,1,2,0
2386,0,22,0,0,1,3,0,1,2,0
2387,0,21,0,0,1,3,1,1,2,0
2388,0,25,0,0,2,3,0,1,2,0
2389,0,28,0,0,1,3,1,1,2,0
2390,0,22,0,0,2,3,0,1,2,0
2391,0,23,0,0,1,3,1,1,2,0
2392,0,25,0,0,2,3,1,1,2,0
2393,0,28,0,0,2,3,0,1,2,0
2394,0,27,0,0,2,3,1,1,2,0
2395,0,23,0,0,1,3,1,1,2,0
2396,0,51,0,0,3,3,0,1,2,0
2397,0,26,0,0,2,3,0,1,2,0
2398,0,24,0,0,2,3,0,1,2,0
2399,0,20,0,0,1,3,0,1,2,0
2400,0,31,7,20,1,3,0,1,2,0
2401,0,26,0,0,2,3,0,1,2,0
2402,0,36,0,0,1,3,0,1,2,0
2403,0,24,0,0,2,3,0,1,2,0
2404,0,27,0,0,2,3,0,1,2,0
2405,0,28,0,0,2,3,0,1,2,0
2406,0,31,0,0,2,3,0,1,2,0
2407,0,47,0,0,2,3,0,1,2,0
2408,0,31,0,0,2,3,0,1,2,0
2409,0,26,0,0,1,3,0,1,2,0
2410,0,25,0,0,2,3,1,1,2,0
2411,0,22,0,0,2,3,0,1,2,0
2412,0,25,0,0,1,3,1,1,2,0
2413,0,49,0,0,3,3,0,1,2,0
2414,0,35,0,0,1,3,0,1,2,0
2415,0,27,0,0,2,3,1,1,2,0
2416,0,26,0,0,2,3,1,1,2,0
2417,0,27,0,0,1,3,0,1,2,0
2418,0,25,0,0,1,3,1,1,2,0
2419,0,34,0,0,1,3,0,1,2,0
2420,0,28,0,0,1,3,1,1,2,0
2421,0,25,0,0,2,3,1,1,2,0
2422,0,38,0,0,2,3,0,1,2,0
2423,0,26,0,0,1,3,1,1,2,0
2424,0,32,0,0,1,3,1,1,2,0
2425,0,29,0,0,2,3,0,1,2,0
2426,0,23,0,0,1,3,1,1,2,0
2427,0,38,0,0,2,3,0,1,2,0
2428,0,31,0,0,1,3,0,1,2,0
2429,0,23,0,0,1,3,1,1,2,0
2430,0,36,0,0,1,3,1,1,2,0
2431,0,22,0,0,1,3,0,1,2,0
2432,0,23,0,0,1,3,1,1,2,0
2433,0,25,0,0,2,3,1,1,2,0
2434,0,28,0,0,2,3,1,1,2,0
2435,0,30,0,0,3,3,1,1,2,0
2436,0,27,0,0,2,3,0,1,2,0
2437,0,27,0,0,2,3,0,1,2,0
2438,0,35,0,0,1,3,1,1,2,0
2439,0,28,0,0,2,3,0,1,2,0
2440,0,26,0,0,1,3,1,1,2,0
2441,0,27,0,0,2,3,1,1,2,0
2442,0,36,0,0,1,3,0,1,2,0
2443,0,24,0,0,2,3,0,1,2,0
2444,0,23,0,0,1,3,1,1,2,0
2445,0,49,0,0,2,3,1,1,2,0
2446,0,29,0,0,2,3,1,1,2,0
