OrgID,CNT_AlumRelationships,CNT_Relationships,CNT_Designations,LifetimeDonation,DonorLast3Yrs,GivingVelocity,TimeVelocity,RFM_ORG,GivesToUniversities,ArtsCultureandHumanities,Education,EnvironmentandAnimals,Health,Philanthropy,PublicandSocietalBenefit,Religion
1185,1,1,1,1917.5,0,1,,6,0,0,0,0,0,0,0,0
1186,1,1,1,1000,0,1,,7,0,0,0,0,0,0,0,0
1187,6,7,5,40704.11,1,1,,11,1,0,0,0,0,0,0,0
1188,0,1,1,5000,1,1,,7,1,0,0,0,0,0,0,0
1189,21,48,5,2539197.5,1,1,1,15,1,1,1,0,1,1,1,0
1190,0,1,1,150,1,1,,7,1,0,0,0,0,0,0,0
1191,0,1,1,500,1,1,,7,1,0,0,0,0,0,0,0
1192,0,1,2,229.9,0,1,,7,0,0,0,0,0,0,0,0
1193,0,1,1,823696,1,1,,13,1,0,0,0,0,0,0,0
1194,1,1,1,250,0,1,,7,0,0,0,0,0,0,0,0
1195,0,1,1,44275,0,1,,8,1,0,0,0,0,0,0,0
1196,0,0,1,542.35,0,1,,6,0,0,0,0,0,0,0,0
1197,26,58,4,154942.39,1,1,3,13,0,0,0,0,0,0,0,0
1198,0,2,2,4853.5,0,1,,7,0,0,0,0,0,0,0,0
1199,0,0,1,1000,0,1,,6,0,0,0,0,0,0,0,0
1200,0,1,1,500,1,1,,7,1,0,0,0,0,0,0,0
1201,0,3,1,35000,0,1,,7,1,0,0,0,0,0,0,0
1202,1,1,1,16000,1,1,,11,0,0,0,0,0,0,0,0
1203,0,1,1,1000,1,1,,8,1,0,0,0,0,0,0,0
1204,0,0,1,1000,0,1,,7,0,0,0,0,0,0,0,0
1205,0,0,1,4000,1,1,,10,0,0,0,0,0,0,0,0
1206,2,4,1,1500,0,1,,7,1,0,0,0,1,0,0,0
1207,0,1,1,14870.4,1,1,,9,1,0,0,0,0,0,0,0
1208,0,1,2,66234.99,0,1,,10,0,0,0,0,0,0,0,0
1209,0,2,2,409548.75,1,1,2,12,1,0,0,0,0,0,0,0
1210,0,3,1,50000,1,1,,8,1,0,0,0,0,0,0,0
1211,0,0,1,58050,1,1,,12,1,0,0,0,0,0,0,0
1212,0,0,1,16000,1,1,,10,1,0,0,0,0,0,0,0
1213,0,1,1,2500,0,1,,6,0,0,0,0,0,0,0,0
1214,0,1,1,446250,1,1,,12,1,0,0,0,0,0,0,0
1215,0,0,1,6125,1,1,,9,1,0,0,0,0,0,0,0
1216,1,1,5,11650,1,1,,12,0,0,0,0,0,0,1,0
1217,0,1,3,1100,1,1,,8,0,0,0,0,0,0,0,0
1218,0,0,1,151500,0,1,,9,0,0,0,0,0,0,0,0
1219,0,1,1,233920,1,1,,9,1,0,0,0,0,0,0,0
1220,0,1,2,85,0,1,,7,1,0,0,0,0,0,0,0
1221,0,1,2,250,0,1,,6,0,0,0,0,0,0,0,0
1222,0,1,1,31875,1,1,,10,1,0,0,0,0,0,0,0
1223,8,18,6,290857.05,1,1,,13,0,1,1,0,1,0,1,0
1224,0,1,1,4500,1,1,,8,0,0,0,0,0,0,0,0
1225,0,1,2,20500,1,1,,10,1,0,0,0,0,0,0,0
1226,0,1,1,3000,1,1,,8,1,0,0,0,0,0,0,0
1227,0,0,1,2500,0,1,,8,0,0,0,0,0,0,0,0
1228,0,1,1,33282.4,0,1,,9,0,0,1,1,0,0,0,0
1229,0,1,2,6898.1,0,1,,8,0,0,0,0,0,0,0,0
1230,0,2,1,1428,1,1,,8,1,0,0,0,0,0,0,0
1231,0,1,2,150,0,1,,7,0,0,0,0,0,0,0,0
1232,0,0,1,33542,1,1,,9,1,0,0,0,0,0,0,0
1233,0,1,1,300,1,1,,7,0,0,0,0,0,0,1,0
1234,0,0,1,500,1,1,,7,1,0,0,0,0,0,0,0
1235,0,1,1,250,0,1,,7,0,0,0,0,0,0,0,0
1236,11,27,5,666450,0,1,,13,0,0,0,0,0,0,0,0
1237,0,0,2,14500,0,1,,8,0,0,0,0,0,0,0,0
1238,0,1,1,62500,1,1,,8,1,0,0,0,0,0,0,0
1239,0,1,7,2793500,0,1,,15,0,0,0,0,0,0,0,0
1240,0,1,3,49000,1,1,,10,0,0,0,0,0,0,1,0
1241,0,0,1,75,0,1,,6,0,0,0,0,0,0,0,0
1242,0,0,1,2000,0,1,,6,0,0,0,0,0,0,0,0
1243,3,5,5,191669.13,1,1,,13,1,1,1,0,0,0,0,0
1244,0,1,1,455,1,1,,9,1,0,0,0,0,0,0,0
1245,0,1,1,100,0,1,,6,0,0,0,0,0,0,0,0
1246,0,1,2,21100,1,1,,11,1,0,0,0,0,0,0,0
1247,0,0,1,20250,1,1,,10,0,0,0,0,0,0,0,0
1248,0,2,4,2188708.47,1,1,3,15,1,0,0,0,0,0,0,0
1249,0,1,1,119166.67,1,1,,11,1,0,0,0,0,0,0,0
1250,0,0,1,993500,1,1,,13,1,0,0,0,0,0,0,0
1251,0,1,1,9750,1,1,,10,1,0,0,0,0,0,0,0
1252,0,0,1,323500,0,1,,9,0,0,0,0,0,0,0,0
1253,0,0,1,200,0,1,,6,0,0,0,0,0,0,0,0
1254,0,0,1,4587.6,0,1,,7,0,0,0,0,0,0,0,0
1255,0,1,1,720,0,1,,8,0,0,0,0,0,0,0,0
1256,0,0,1,24514.64,0,1,,9,0,0,0,0,0,0,0,0
1257,0,3,2,50000,0,1,,11,1,1,1,0,1,0,0,0
1258,0,1,1,500,1,1,,7,0,0,0,0,0,0,0,0
1259,0,1,2,338070.83,1,1,,13,0,0,0,0,1,0,0,0
1260,0,1,1,2500,1,1,,9,0,0,0,0,0,0,0,0
1261,0,2,2,71627.1,1,1,3,11,0,0,0,0,0,0,1,0
1262,0,0,1,3000,1,1,,9,0,0,0,0,0,0,0,0
1263,0,0,2,34000,1,1,,10,1,0,0,0,0,0,0,0
1264,0,0,1,3215,1,1,,7,1,0,0,0,0,0,0,0
1265,0,2,4,3897694,0,1,3,15,1,0,0,0,0,0,0,0
1266,0,1,1,150000,0,1,,9,1,0,1,0,0,0,0,0
1267,0,0,2,4133372.28,1,1,3,14,1,0,0,0,0,0,0,0
1268,0,1,1,2100,1,1,,9,1,0,0,0,0,0,0,0
1269,0,0,2,45000,1,1,,8,1,0,0,0,0,0,0,0
1270,0,0,1,2500,1,1,,7,0,0,0,0,0,0,0,0
1271,1,1,1,500,1,1,,7,0,0,0,0,0,0,0,0
1272,0,1,1,500,1,1,,7,1,0,0,0,0,0,0,0
1273,0,1,1,1700,1,1,,7,1,0,0,0,0,0,0,0
1274,0,1,1,150000,0,1,,8,0,0,0,0,0,0,0,0
1275,0,1,1,1000,1,1,,7,1,0,0,0,0,0,0,0
1276,0,1,1,15774619.79,1,1,,14,1,0,0,0,0,0,0,0
1277,1,7,2,212951.46,1,1,,10,1,0,0,0,0,0,0,0
1278,0,0,2,181492,0,1,,11,0,0,0,0,0,0,0,0
1279,1,5,3,12087.5,0,1,,10,1,0,1,0,1,1,1,1
1280,0,0,1,95000,0,1,,7,0,0,0,0,0,0,0,0
1281,0,1,2,110000,1,1,,12,0,0,0,0,0,0,0,0
1282,0,1,1,1000,0,1,,7,1,0,0,0,0,0,0,0
1283,1,1,1,2000,1,1,,8,0,0,0,0,0,0,1,0
1284,2,4,6,366000,1,1,,13,1,1,1,0,1,1,1,0
1285,0,1,1,40,0,1,,6,0,0,0,0,0,0,0,0
1286,0,0,1,4500,0,1,,7,0,0,0,0,0,0,0,0
1287,0,1,1,100,1,1,,7,1,0,0,0,1,0,1,0
1288,0,0,1,942.83,1,1,,7,1,0,0,0,0,0,0,0
1289,10,16,2,5500,1,1,,8,0,1,0,0,0,0,0,0
1290,0,4,5,130650,1,1,,13,1,0,0,0,0,0,0,0
1291,0,1,1,1400,1,1,,7,0,0,0,0,0,0,0,0
1292,0,1,1,50000,1,1,,5,1,0,0,0,0,0,0,0
1293,0,1,1,5500,1,1,,5,0,0,0,0,0,0,1,0
1294,0,1,2,62738.02,0,1,,12,1,0,0,0,0,0,0,0
1295,0,1,1,190,1,1,,7,1,0,0,0,0,0,0,0
1296,0,1,2,740,1,1,,9,1,0,0,0,0,0,0,0
1297,0,0,1,12454,0,1,,8,0,0,0,0,0,0,0,0
1298,0,0,1,642.55,1,1,,7,1,0,0,0,0,0,0,0
1299,0,1,1,86558.94,1,1,3,10,1,0,0,0,0,0,0,0
1300,0,0,1,25000,1,1,,8,1,0,0,0,0,0,0,0
1301,0,0,1,19570.69,0,1,,8,0,0,0,0,0,0,0,0
1302,0,1,5,1049600,0,1,,12,0,0,0,0,0,0,0,0
1303,0,1,1,682.76,0,1,,7,0,0,0,0,0,0,0,0
1304,0,0,1,9541,0,1,,8,1,0,0,0,0,0,0,0
1305,0,0,1,30667.2,0,1,,8,0,0,0,0,0,0,0,0
1306,0,0,1,4000,1,1,,8,1,0,0,0,0,0,0,0
1307,0,1,1,10188.8,1,1,,9,1,0,0,0,0,0,0,0
1308,0,1,1,37950,1,1,,9,1,0,0,0,0,0,0,0
1309,0,0,1,260,0,1,,7,0,0,0,0,0,0,0,0
1310,0,0,1,6000,1,1,,8,1,0,0,0,0,0,0,0
1311,1,5,3,30620,1,1,,12,1,0,0,0,0,0,0,0
1312,0,1,5,550,0,1,,8,0,0,0,0,0,0,0,0
1313,0,1,1,1000,0,1,,6,0,0,0,0,0,0,0,0
1314,0,0,1,600,1,1,,7,1,0,0,0,0,0,0,0
1315,0,0,1,125,0,1,,7,0,0,0,0,0,0,0,0
1316,0,1,1,250,0,1,,7,0,0,0,0,0,0,0,0
1317,0,1,3,410376.97,1,1,,14,1,0,0,0,0,0,0,0
1318,1,1,1,22175,0,1,,11,1,0,0,0,0,0,0,0
1319,1,4,2,106000,0,1,,11,1,0,0,0,0,1,1,0
1320,0,1,1,1105.1,0,1,,6,0,0,0,0,0,0,0,0
1321,0,1,1,53684.5,1,1,,9,1,0,0,0,0,0,0,0
1322,0,0,1,200,0,1,,7,0,0,0,0,0,0,0,0
1323,5,17,4,237054.67,1,1,,12,1,0,0,0,0,0,0,0
1324,0,2,1,1127,1,1,,8,0,0,0,0,0,0,1,0
1325,0,0,1,34072.95,0,1,,8,0,0,0,0,0,0,0,0
1326,0,0,1,50500,1,1,,10,1,0,0,0,0,0,0,0
1327,2,2,2,97500,1,1,,11,1,0,0,0,0,0,0,0
1328,1,1,2,30160,1,1,,12,1,0,0,0,0,0,0,0
1329,0,4,3,533451.37,1,1,,12,1,0,0,0,0,0,0,0
1330,0,0,1,1495.8,0,1,,8,0,0,0,0,0,0,0,0
1331,0,2,2,110100,1,1,,13,1,0,0,0,0,0,0,0
1332,1,1,1,500,0,1,,9,0,0,0,0,0,0,0,0
1333,0,0,1,250,0,1,,6,0,0,0,0,1,0,1,0
1334,0,1,2,3300,1,1,,8,1,0,0,0,0,0,0,0
1335,2,3,4,13722,1,1,,7,0,0,0,0,0,0,0,0
1336,0,1,3,254600,1,1,1,11,1,0,0,0,0,0,0,0
1337,0,0,1,1000,0,1,,6,0,0,0,0,0,0,0,0
1338,0,1,1,150000,0,1,,9,0,0,0,0,0,0,0,0
1339,0,1,1,48367.5,1,1,3,12,1,0,0,0,0,0,0,0
1340,0,1,1,7000,1,1,,9,0,0,0,0,0,0,0,0
1341,0,1,1,43148,1,1,,8,1,0,0,0,0,0,0,0
1342,0,2,1,100000,0,1,,8,0,1,0,0,0,0,0,0
1343,0,1,1,200,0,1,,6,0,0,0,0,0,0,0,0
1344,0,0,1,10137,0,1,,7,0,0,0,0,0,0,0,0
1345,3,9,3,345750,1,1,,13,1,0,0,1,0,0,0,0
1346,1,1,1,659.65,0,1,,6,0,0,0,0,0,0,0,0
1347,0,0,1,2600.2,1,1,,7,1,0,0,0,1,0,0,0
1348,0,0,1,5433.6,0,1,,8,0,0,0,0,0,0,1,0
1349,0,1,1,25000,0,1,,7,0,0,0,0,0,0,0,0
1350,0,0,2,95885,1,1,1,12,1,0,0,0,0,0,0,0
1351,0,1,1,300,0,1,,7,0,0,0,0,0,0,1,0
1352,0,1,1,10000,1,1,,8,1,0,0,0,0,0,0,0
1353,0,0,1,94409.25,0,1,,8,0,0,0,0,0,0,0,0
1354,0,1,1,78904.86,0,1,,8,0,0,0,0,0,0,0,0
1355,0,1,1,19636,0,1,,8,0,0,0,0,0,0,0,0
1356,0,1,1,250,0,1,,6,0,0,0,0,0,0,0,0
1357,0,0,1,7470.58,0,1,,6,0,0,0,0,0,0,0,0
1358,1,1,2,3532894.43,1,1,1,14,1,0,0,0,0,0,0,0
1359,0,1,2,936361.13,0,1,,11,0,0,0,0,0,0,0,0
1360,0,1,1,8000,1,1,,10,1,0,0,0,0,0,0,0
1361,0,0,2,5800,1,1,,10,0,0,0,0,0,0,0,0
1362,4,12,4,4056516.66,1,1,,14,1,0,0,0,0,0,0,0
1363,0,0,1,5000,0,1,,6,0,0,0,0,0,0,0,0
1364,0,1,1,1000,1,1,,7,1,0,0,0,0,0,0,0
1365,1,2,1,56131,1,1,,9,0,0,0,0,0,0,0,0
1366,2,4,2,19660,1,1,,11,1,0,0,0,0,0,0,0
1367,0,1,1,200,1,1,,7,1,0,0,0,0,0,1,0
1368,0,1,1,2400,0,1,,6,0,0,0,0,0,0,0,0
1369,0,1,2,2100,0,1,,9,0,0,0,0,0,0,0,0
1370,0,0,1,10502,0,1,,7,0,0,0,0,0,0,0,0
1371,0,0,1,120,1,1,,7,1,0,0,0,0,0,0,0
1372,0,1,1,174277.78,1,1,,11,1,0,0,0,0,0,0,0
1373,0,2,2,7406.5,0,1,,10,0,0,0,0,0,0,0,0
1374,0,4,1,26666.67,1,1,,8,1,0,0,0,0,0,0,0
1375,0,1,1,6300,0,1,,7,0,0,0,0,0,0,0,0
1376,1,2,1,2500,1,1,,8,1,0,0,0,0,0,0,0
1377,0,1,2,250,0,1,,8,0,0,0,0,0,0,0,0
1378,0,1,1,20000,0,1,,8,0,0,0,0,0,0,0,0
1379,2,3,1,505750,1,1,3,13,1,0,0,0,0,0,0,0
1380,31,68,6,661380.28,1,1,,14,1,0,0,0,0,0,0,0
1381,6,7,1,5000,1,1,,7,1,0,0,0,0,0,1,0
1382,0,0,1,50000,0,1,,8,0,0,0,0,0,0,0,0
1383,0,0,1,3000,1,1,,8,1,0,0,0,0,0,0,0
1384,1,3,1,14375,0,1,,7,0,0,0,0,1,0,0,0
1385,1,1,2,14831.05,1,1,,10,0,0,0,0,0,0,0,0
1386,0,1,1,80000,1,1,,9,1,0,0,0,0,0,0,0
1387,0,1,1,100,0,1,,7,0,0,0,0,0,0,0,0
1388,0,0,1,100000,0,1,,8,0,0,0,0,0,0,0,0
1389,0,3,6,686428.43,1,1,,14,0,0,0,0,0,0,0,0
1390,0,0,1,7000,0,1,,9,0,0,0,0,0,0,0,0
1391,0,1,1,500,1,1,,7,0,0,0,0,0,0,1,0
1392,3,11,4,70767.25,1,1,,10,1,0,0,0,0,0,0,0
1393,3,6,3,183705.68,1,1,,11,1,0,0,0,0,0,0,0
1394,0,0,1,2139,0,1,,6,0,0,0,0,0,0,0,0
1395,0,0,1,113881.59,1,1,,12,0,0,0,0,0,0,0,0
1396,0,1,1,5000,0,1,,7,1,0,0,0,0,0,0,0
1397,0,1,1,5500,1,1,,7,1,0,0,0,0,0,0,0
1398,0,0,1,1398,0,1,,6,0,0,0,0,0,0,0,0
1399,0,0,2,6000,1,1,,7,1,0,0,0,0,0,0,0
1400,0,1,1,5500,0,1,,6,0,0,0,0,0,0,0,0
1401,3,4,3,544050,1,1,,13,1,0,0,0,0,0,0,0
1402,1,2,4,270622,1,1,,13,1,0,0,0,0,0,0,0
1403,0,0,1,1000,0,1,,6,0,0,0,0,0,0,0,0
1404,1,1,1,1000,0,1,,6,0,0,0,0,0,0,0,0
1405,0,0,1,3600,1,1,,7,1,0,0,0,0,0,0,0
1406,0,4,1,89331.75,1,1,1,10,1,0,0,0,0,0,0,0
1407,1,1,3,4121.1,1,1,,10,0,0,0,0,0,0,0,0
1408,6,13,3,505443.94,1,1,,13,1,0,0,0,0,0,0,0
1409,0,0,1,100,1,1,,7,1,0,0,0,0,0,0,0
1410,7,8,1,4166.66,1,1,,7,1,0,0,0,0,0,0,0
1411,1,1,1,774.39,1,1,,8,1,0,0,0,0,0,0,0
1412,0,0,1,3500,0,1,,7,0,0,0,0,0,0,0,0
1413,5,6,4,53600,1,1,,10,1,0,0,0,0,0,0,0
1414,0,1,1,1088.5,0,1,,6,0,0,0,0,0,0,0,0
1415,0,1,1,500,1,1,,7,1,0,0,0,0,0,1,0
1416,0,0,2,5660,0,1,,6,0,0,0,0,0,0,0,0
1417,0,0,1,25000,1,1,1,9,1,0,1,0,1,1,1,1
1418,1,2,1,2051817.6,1,1,,12,1,0,0,0,1,0,0,0
1419,1,2,1,500,0,1,,6,0,0,0,0,0,0,0,0
1420,2,3,1,2500,0,1,,7,0,0,0,0,0,0,0,0
1421,0,1,3,13532.53,1,1,,9,0,0,0,0,0,0,0,0
1422,0,1,1,2500,1,1,,7,1,0,1,0,0,0,0,0
1423,0,1,2,1390,0,1,,9,1,0,0,0,0,0,0,0
1424,0,1,1,2700,1,1,,9,1,0,0,0,0,0,0,0
1425,0,0,1,145028,1,1,,9,0,1,0,0,0,0,0,0
1426,0,0,1,110228.3,1,1,,9,1,0,0,0,0,0,0,0
1427,0,0,3,134500,1,1,,12,1,0,0,0,0,0,0,0
1428,0,0,1,6000,0,1,,8,0,0,0,0,0,0,0,0
1429,0,2,3,9820,1,1,,10,1,0,0,0,0,0,0,0
1430,0,0,1,48519,0,1,,9,0,0,0,0,0,0,0,0
1431,1,1,2,7200,0,1,,9,0,0,0,0,0,0,0,0
1432,0,0,1,35000,1,1,,8,1,0,0,0,0,0,0,0
1433,0,0,1,45.85,1,1,,7,1,0,0,0,0,0,0,0
1434,0,0,1,23500,0,1,,9,0,0,0,0,0,0,0,0
1435,1,1,1,7900,1,1,,9,1,0,0,0,0,0,0,0
1436,0,0,1,500,1,1,,7,0,0,0,0,0,0,0,0
1437,0,0,1,4000,0,1,,6,0,0,0,0,0,0,0,0
1438,0,1,1,165000,0,1,,9,0,0,0,0,1,0,0,1
1439,0,1,1,1890,0,1,,7,0,0,0,0,0,0,0,0
1440,1,1,4,38500,0,1,,10,1,0,1,0,0,1,1,0
1441,0,0,1,250,1,1,,7,1,0,0,0,0,0,0,0
1442,0,1,1,200,1,1,,7,0,0,0,0,0,0,1,0
1443,0,0,2,11500,1,1,,9,1,0,0,0,0,0,0,0
1444,4,11,1,10278.08,0,1,,7,0,0,0,0,0,0,0,0
1445,0,1,1,19107.5,1,1,,9,1,0,0,0,0,0,0,0
1446,0,0,1,500,1,1,,7,1,0,0,0,0,0,0,0
1447,1,1,1,6400,0,1,,7,1,0,0,0,0,0,0,0
1448,0,0,1,5000,1,1,,7,1,0,0,0,0,0,0,0
1449,0,1,1,11.36,0,1,,7,0,0,0,0,0,0,0,0
1450,0,1,1,577.5,0,1,,7,0,0,0,0,0,0,0,0
1451,0,1,1,100,1,1,,7,0,1,0,0,0,0,0,0
1452,0,0,1,3000,1,1,,8,1,0,1,0,1,0,0,0
1453,0,2,2,31200,1,1,,11,1,0,0,0,0,0,0,0
1454,0,1,1,15625,1,1,,8,1,0,0,0,0,0,0,0
1455,0,1,3,675,0,1,,9,0,0,0,0,0,0,0,0
1456,0,1,2,115945.4,1,1,2,11,1,1,1,0,1,0,0,0
1457,2,2,1,100,0,1,,6,0,0,0,0,0,0,0,0
1458,0,0,3,8125.84,1,1,,10,1,0,0,0,0,0,0,0
1459,0,0,1,33500,0,1,,11,0,0,0,0,0,0,0,0
1460,0,0,3,2750,1,1,,8,0,0,0,0,0,0,1,0
1461,0,1,1,190,0,1,,6,0,0,0,0,0,0,0,0
1462,0,0,1,131381.62,0,1,,9,0,0,0,0,0,0,0,0
1463,0,1,1,50000,0,1,,9,0,0,0,0,0,0,0,0
1464,1,8,2,2386.8,1,1,,8,0,0,0,1,0,0,1,0
1465,0,1,1,868970.73,1,1,1,12,1,0,0,0,0,0,0,0
1466,0,0,1,6500,1,1,,10,1,0,0,0,1,0,0,0
1467,0,0,1,2500,0,1,,6,1,0,0,0,0,0,0,0
1468,0,0,1,44828.4,1,1,1,11,1,0,0,0,0,0,0,0
1469,0,0,1,15625,1,1,,8,1,0,0,0,0,0,0,0
1470,0,1,1,200,0,1,,6,0,0,1,0,1,0,0,0
1471,0,1,1,180237.87,1,1,,5,1,0,0,0,0,0,0,0
1472,0,0,1,20000,1,1,,8,0,0,0,0,0,0,0,0
1473,0,1,1,1000,1,1,,7,0,0,0,0,0,0,0,0
1474,2,3,3,170451,0,1,,12,1,1,1,1,1,0,1,0
1475,0,1,1,12732.5,1,1,,9,1,0,0,0,0,0,0,0
1476,0,1,3,65560,1,1,,11,1,0,1,0,1,0,1,0
1477,0,0,1,1375,0,1,,7,0,0,0,0,0,0,0,0
1478,0,1,1,2355,0,1,,8,0,0,0,0,0,0,0,0
1479,0,1,3,9855,0,1,,9,0,0,0,0,0,0,0,0
1480,0,1,1,100,0,1,,6,0,0,0,0,0,0,0,0
1481,0,0,2,24600,1,1,,9,1,0,1,0,0,0,0,0
1482,0,0,1,315000,0,1,,11,0,0,0,0,0,0,0,0
1483,0,1,2,568171,1,1,1,13,1,0,1,0,1,0,1,0
1484,5,10,5,86250,0,1,,11,0,0,0,0,0,0,0,0
1485,0,1,1,300,1,1,,7,0,0,0,0,0,0,0,0
1486,0,0,1,13700,1,1,,10,1,0,0,0,0,0,0,0
1487,0,1,1,139.75,1,1,,8,0,0,0,0,0,0,0,0
1488,0,0,1,25000,0,1,,7,0,0,0,0,0,0,0,0
1489,0,2,1,700,0,1,,6,0,0,0,0,0,0,0,0
1490,0,1,1,100,0,1,,6,0,0,0,0,0,0,0,0
1491,0,0,1,22985.83,1,1,,9,1,0,0,0,0,0,0,0
1492,0,1,1,11479.17,1,1,,9,1,0,0,0,0,0,0,0
1493,0,1,3,10260,1,1,,9,1,0,0,0,0,0,0,0
1494,0,0,2,100500,1,1,1,12,1,0,0,0,0,0,0,0
1495,0,0,2,6668,0,1,,10,1,0,0,0,0,0,0,0
1496,0,1,1,58333.34,0,1,,8,0,0,0,0,0,0,0,0
1497,0,0,2,150000,1,1,,11,1,0,0,0,0,0,0,0
1498,0,1,1,9225,1,1,,11,1,0,0,0,0,0,0,0
1499,0,0,1,5000,0,1,,8,0,0,0,0,0,0,0,0
1500,4,7,2,17700,1,1,,11,1,0,0,0,0,0,0,0
1501,0,0,1,362.5,1,1,,9,0,0,0,0,0,0,0,0
1502,0,1,1,10000,0,1,,9,1,0,0,0,0,0,0,0
1503,0,0,1,2500,1,1,,7,1,0,0,0,0,0,0,0
1504,0,1,1,2250,1,1,,8,1,0,0,0,0,0,0,0
1505,0,2,3,9480,1,1,,9,1,0,0,0,0,0,0,0
1506,0,3,2,307500,0,1,,9,0,0,0,0,0,0,0,0
1507,0,1,1,3005.98,1,1,,9,1,0,0,0,0,0,0,0
1508,2,3,1,6100,0,1,,10,0,0,0,0,0,0,0,0
1509,0,1,1,3000,1,1,,8,1,0,1,0,1,0,0,0
1510,1,2,3,1200,1,1,,9,0,0,0,0,0,0,0,0
1511,0,0,1,6500.5,1,1,,7,1,0,0,0,0,0,0,0
1512,1,1,2,4100,0,1,,9,0,0,0,1,0,0,0,0
1513,0,0,1,23000,1,1,,10,1,0,0,0,0,0,0,0
1514,0,3,1,3367400.28,1,1,,13,1,0,0,0,1,0,0,0
1515,0,1,1,5000,0,1,,6,0,0,0,0,0,0,0,0
1516,12,31,6,137875,1,1,,13,1,1,1,0,0,0,1,0
1517,0,0,1,3372407.8,1,1,,14,1,0,0,0,0,0,0,0
1518,0,0,1,750,0,1,,6,0,0,0,0,0,0,0,0
1519,0,1,1,300000,0,1,,4,0,0,0,0,0,0,0,0
1520,0,0,3,4565.52,1,1,,11,1,0,0,0,0,0,0,0
1521,13,23,2,14250,1,1,,10,1,0,0,0,0,0,0,0
1522,0,0,3,46444.75,1,1,,10,1,0,0,0,0,0,0,0
1523,0,0,1,1000,0,1,,7,0,0,0,0,0,0,0,0
1524,0,0,2,3683,0,1,,6,0,0,0,0,0,0,0,0
1525,0,0,1,2500,1,1,,8,1,0,0,0,0,0,0,0
1526,2,3,2,1300,1,1,,8,1,0,0,0,0,0,0,0
1527,0,1,2,133750,0,1,1,10,1,0,0,0,0,0,0,0
1528,0,0,1,4800,1,1,1,9,1,0,0,0,0,0,0,0
1529,0,0,1,22460,0,1,,9,0,0,0,0,0,0,0,0
1530,0,0,1,100,1,1,,7,1,0,0,0,0,0,0,0
1531,0,2,3,201000,0,1,,10,1,0,0,0,0,0,0,0
1532,1,1,1,23.16,1,1,,7,0,1,0,0,0,0,0,0
1533,0,1,1,2673.75,0,1,,6,0,0,0,0,0,0,0,0
1534,0,0,1,784.74,1,1,,8,1,0,0,0,0,0,0,0
1535,0,0,1,30350,1,1,,8,0,0,0,0,0,0,0,0
1536,1,11,3,12100,1,1,,10,0,0,1,0,0,0,1,0
1537,0,2,1,75000,1,1,,8,1,0,0,0,0,0,0,0
1538,0,2,1,6050.3,1,1,,9,1,0,0,0,0,0,0,0
1539,1,1,1,175,1,1,,7,1,0,0,0,0,0,0,0
1540,0,0,1,1000,0,1,,6,0,0,0,0,0,0,0,0
1541,1,2,1,4750,0,1,,6,0,0,0,0,0,0,0,0
1542,0,0,1,50000,0,1,,7,1,0,0,0,0,0,0,0
1543,0,1,1,500,1,1,,7,1,0,0,0,0,0,0,0
1544,3,5,1,500,0,1,,7,0,0,0,0,0,0,0,0
1545,0,1,1,1152.5,0,1,,6,0,0,0,0,0,0,0,0
1546,0,1,3,830000,0,1,,13,1,0,1,0,1,0,0,0
1547,0,1,2,30000,1,1,,9,0,0,0,0,0,0,1,0
1548,0,0,1,1,1,1,,7,0,1,0,0,0,0,0,0
1549,0,0,1,1000,1,1,,7,1,0,0,0,0,0,0,0
1550,2,7,3,36026,0,1,,8,0,0,0,0,0,0,0,0
1551,1,3,3,21300,0,1,,10,0,1,0,0,0,0,0,0
1552,0,1,2,32350,0,1,,12,0,0,0,0,0,0,0,0
1553,0,2,1,26151,1,1,,9,1,0,0,0,0,0,0,0
1554,0,1,1,253511.5,0,1,,9,0,0,0,0,0,0,0,0
1555,5,6,4,111100,0,1,,10,1,0,1,0,0,0,0,0
1556,1,1,2,44240,1,1,,11,1,0,0,0,0,0,0,0
1557,0,0,1,7500,0,1,,7,0,0,0,0,0,0,0,0
1558,2,4,1,7500,0,1,,7,1,1,1,0,1,1,1,0
1559,0,0,1,2500,1,1,,9,1,0,0,0,0,0,0,0
1560,0,1,1,40,0,1,,6,0,0,0,0,0,0,0,0
1561,0,0,1,18230.58,1,1,,9,0,0,0,0,0,0,0,0
1562,0,1,1,250,1,1,,7,1,0,0,0,0,0,0,0
1563,0,3,3,4320186.73,0,1,,13,0,0,0,0,0,0,0,0
1564,1,1,2,16000,0,1,,10,0,0,0,0,0,0,0,0
1565,0,1,1,90227.37,1,1,,9,1,0,0,0,0,0,0,0
1566,1,1,1,65,1,1,,7,1,0,0,0,0,0,0,0
1567,0,0,1,634740.9,1,1,1,12,1,0,0,0,1,0,0,0
1568,0,1,2,19800,1,1,,10,0,0,0,0,0,0,0,0
1569,0,1,1,7416.67,0,1,,7,0,0,0,0,0,0,0,0
1570,0,0,1,4599,1,1,,7,1,0,0,0,0,0,0,0
1571,0,0,2,64939,1,1,,12,1,0,0,0,0,0,0,0
1572,0,0,1,2000,0,1,,7,0,0,0,0,0,0,0,0
1573,0,3,2,2120,1,1,,8,0,0,0,0,0,0,0,0
1574,0,1,1,25000,1,1,,8,1,0,0,0,0,0,0,0
1575,0,1,1,3609.1,1,1,,8,1,0,0,0,0,0,0,0
